freq	hypo
1		Für die schottische Regierung forderte Keith Brown Herrn Carmichael auf, Schottlands Aufnahme in das HS2-Netzwerk "eindeutig" zu unterstützen.
1		"Eltern sind stressig genug ohne zusätzliche Einschränkungen, besonders wenn Sie das Geschlecht Ihres Kindes nicht kennen", sagte sie auf der Elternwebsite.
1		In der B-Klasse trafen sich zwei Teams aus Baiersbronn und Freudenstadt in der Murgtalhalle in Baiersbronn.
1		Jumbo auf der Suche nach dem "besten Schinken der Welt": Für die Fernsehsendung "Galileo" besuchte der Pro7-Star Bonndorf.
1		Eine Jury aus Vertretern der Schwarzwälder Bote, Bauhaus und Sparkasse Zollernalb wählt drei der eingereichten Wünsche aus.
1		Die Rolle von Santiago, dem alten Mann in Hemingways Roman "Der alte Mann und das Meer", ist perfekt für Horst Janson geeignet.
1		"Es wird interessant sein zu sehen, ob der neue Papst Kardinäle aus dem Rest der Welt nominieren wird, um das Gleichgewicht wiederherzustellen", sagte er.
1		Wenn es den EU-feindlichen Parteien bei diesen Wahlen möglichst gut geht, könnte ein solcher Block das Europäische Parlament zum ersten Mal dominieren.
1		Die Amerikaner bespitzeln uns auf kommerzieller und industrieller Ebene, wie wir sie auch ausspionieren, denn es liegt im nationalen Interesse, unsere Unternehmen zu verteidigen.
1		Am Donnerstag fiel ein 51-jähriger Arbeiter in Eggelsberg bei dem Austausch eines defekten externen Sensors von einer Leiter ab und wurde schwer verletzt.
1		Er sagte, die Unterschiede könnten darin bestehen, dass die Hunde in den verschiedenen Studien die Tiere in den Filmen nicht vollständig interpretierten oder Raubhunde als Kaninchen darstellten.
1		Die Windspieler tragen Reitkleider, da sie vor allem Reiter, Pferde und Hündchen auf Drachenjagden musikalisch begleiten.
1		Im Jahr 2009 wurden Leasingverträge für die Circular Quay-Unternehmen, die den Obeids jährlich etwa 2,5 Millionen Dollar einbringen konnten, ohne öffentliche Ausschreibung zu erhalten, verlängert.
1		"Die Regierung hat ein Notrettungspaket geschnürt, von dem wir glauben, dass es den einzigartigen Herausforderungen des Staates gerecht werden wird", sagte Frau Plibersek heute.
1		21 Jahre lang beobachtete Georges Bwelle, wie sein kranker Vater ins Bewusstsein geriet und in Krankenhäuser reiste, die nicht gerüstet waren, um ihm zu helfen.
1		Der Sari Club wurde geebnet, als am 12. Oktober 2002 nach 23.00 Uhr eine massive Bombe, die in einen Wagen geladen wurde, draußen abstellte.
1		Aber die Änderungen wurden von Herrn Obeid abgelehnt, der, wie Herr Tripodi bestätigte, eine Änderung der Leasingpolitik forderte.
1		Sie kann die Ergebnisse eines Berichts nicht rechtfertigen, in dem erklärt wird, dass die Bemühungen des Weißen Hauses, die Medien zum Schweigen zu bringen, "die aggressivsten... seit der Nixon-Regierung" seien.
1		Die Boeing 777-77X ist eine Boeing 777-300-300, die im Gegensatz zu den Vorgängermodellen der Boeing 777-777 steht.
1		Das Ziel waren "Raketen und damit verbundene Ausrüstung", die laut CNN von der israelischen Regierung befürchtet wurden für die libanesische Hisbollah bestimmt waren.
1		Einer der anspruchsvollsten Drogenschmuggeltunnel zwischen den USA und Mexiko wurde gefunden, mit eigenen Beleuchtungs-, Lüftungs- und Elektroschienensystemen.
1		"Lassen Sie mich diesen Amerikanern direkt sagen: Du hast etwas Besseres verdient", sagte Sebelius in seiner Aussage vor dem Energie- und Handelsausschuss des Repräsentantenhauses in Washington.
1		Sie kann weder erklären, dass die Nationale Sicherheitsbehörde Daten über das Privatleben der Amerikaner sammelt, noch Informanten strafrechtlich verfolgen soll, die staatliche Fehlverhalten aufdecken.
1		O 'Malley sagte, dass Frontier' s Website und die Check-in-Verfahren geändert wurden, um sicherzustellen, dass Fluggäste über die Gebühren informiert werden, bevor sie am Gate ankommen.
1		"Ich erinnere mich nicht mehr daran, wie ein Sieg wie dieser schmeckt", sagte Malmon, der auf den Erfolg seines Teams bei VfL Fredenbeck II wartete.
1		Scarborough selbst wurde 14 Jahre lang inhaftiert, nachdem er sich schuldig gemacht hatte, eine Verschwörung zur Lieferung von Heroin, Kokain und Cannabis durchzuführen.
1		In Zusammenarbeit mit der Nachbargemeinde Aidlingen wurde eine Flusseinzugsstudie in Auftrag gegeben, die nun die Grundlage für das Hochwasserschutzkonzept in Gechingen bildet.
1		"Ich freue mich, dass die Mitgliedsstaaten sich bereit erklärt haben, einen Prozess zur Festlegung universeller nachhaltiger Entwicklungsziele - ZNE - einzuleiten und zu übernehmen", sagte er.
1		Doch in den 1990er Jahren, mit dem Aufkommen des Internets, haben sich Überlebende dieser geschlechtsspezifischen Operationen "mit dem Ergebnis nicht zufrieden gegeben".
1		Während der Rede wurden Bilder von den Reisen auf einem großen Bildschirm gezeigt, um den Gästen der Jubiläumsveranstaltung einen Einblick in die erwähnten Initiativen zu geben.
1		Das Bildungsministerium soll morgen die neuen Lehrpläne in Englisch und Mathematik veröffentlichen - die ersten Fächer, die einer radikalen Überarbeitung unterzogen wurden.
1		Das Ampelsystem selbst, das rund 15.000 Euro kostet, ist das "modernste derzeit auf dem Markt erhältliche System", erläutert Arnold.
1		Dies gilt für die Qualität der hier angebotenen Produkte sowie für das Team und die fantastische Kulisse auf dem Opschlag in Kleve.
1		Aus jeder Gemeinde sollen mindestens zwei gewählte Mitglieder vertreten sein, wobei in den sechs Gemeinden so genannte Gemeindeteams vor Ort eingerichtet werden.
1		Als Ergebnis wurde eine wichtige Zusammenarbeit entwickelt und der Gynäkologe Hanne hat zahllose Operationen auf mehreren Reisen zum Standort durchgeführt.
1		Und der Präsident ist entschlossen, die Menschen zu klären und deutlich zu machen, und führt jetzt eine gründliche Überprüfung durch, damit niemand das Gefühl des Missbrauchs hat.
1		Die Veranstaltung wird vom Gemeinschaftsverband, dem Skiclub und den Anhängern der Zündkapsele (Strahlmützen) organisiert.
1		Doch bald wurde klar, dass sie zum Teil aufgrund ihres Alters nicht wirklich mit dem schnellen Tempo der Freudenstadt-Mannschaft Schritt halten konnten.
1		Die Organisation des Turniers wurde in die trustigen Hände von Anja Schlichter gelegt, die von Carmen Müller und Inga Kronemeyer unterstützt wurde.
1		Nach einem Kurzflug von New York nach Boston sind die Schüler nun mit ihren Gastfamilien angekommen und erleben den Schultag an der Weymouth High School.
1		Im Zusammenhang mit der Entdeckung wurden drei Verdächtige festgenommen, acht Tonnen Marihuana wurden festgenommen und fast 150 Kilogramm Kokain beschlagnahmt.
1		Trotz eines Schließens konnten sie am zweiten Tag die Freiheitsstatue besuchen und die Statue zu Fuß erklimmen.
1		Für dieses Spiel steht endlich sein gesamtes Team zur Verfügung, mit Ausnahme von Hendrick Blohme, der mit einer Langzeitverletzung auskam.
1		Es wurde entdeckt, dass die Mutter und der Sohn mehr als 15 Jahre lang in derselben Residenz gelebt hatten und dass er sie in ihren letzten Tagen betreut hatte.
1		Zum Beispiel bringt Proctor bei einer Grillparty Auberginen, Pilze und auch einige veganische Würste mit.
1		In Dick 's Welt, die alarmierend ähnlich ist wie unsere eigene, blicken Mutanten in die Zukunft - und die Polizei hat Zugriff auf diese Einsicht.
1		Seit 2011 besteht in der Wälderstadt eine erfolgreiche Zusammenarbeit zwischen dem Förderzentrum, der Grammar-Schule und dem Berufsschulkomplex.
1		Den kompletten Hintergrundbericht dazu finden Sie in der Zeitung "Allgäuer Anzeigeblatt" vom 31.10.2013 (Seite 33).
1		Einer Studie zufolge, die von Convios Consulting im August 2013 durchgeführt wurde, spielen Yahoo und Google unter den wichtigsten Mail-Diensten im privaten Gebrauch nur eine untergeordnete Rolle.
1		Dieser Veranstaltungsort wird im Jubiläumsjahr fertiggestellt und eingeweiht, mit dem offiziellen Datum für das letzte Wochenende im September, am 27. und 28. September.
1		Die kalifornische Frau plant, ein vielleicht erstklassiges Zitat in Frage zu stellen, indem sie sagt, dass die mit dem Internet verbundene Brille die Navigation erleichtert.
1		"Campaigns geben das Geld nicht für Wahlkampf- und Fokusgruppen aus, wenn sie nicht ernsthaft über etwas nachdenken", sagte Martin auf der AC360.
1		Chief Executive Officer Pierre Beaudoin war zuversichtlich, dass Bombardier sein 300 feste Auftragsziel bis zum Zeitpunkt der kommerziellen Nutzung des ersten Düsenflugzeugs erreichen wird.
1		"Innovativ daran ist, dass die sechsmonatigen Kurse mit Diplomen enden", sagte Carmen Wiechert von der Agentur für Arbeit in Neubrandenburg.
1		Und schwerere Geräte wie Laptops müssen weiterhin verstaut werden, weil sie aus Sorge jemanden verletzen könnten, wenn sie die Kabine umfliegen.
1		Neben dem Betrieb dieser Wochenendkliniken und der Arbeit als Krankenhauschirurg arbeitet Bwelle auch in privaten Kliniken um Yaounde.
1		Nach 45 Kilometern und einem Aufstieg von 900 Metern befanden sich die führenden Fahrer auf der letzten Gerade vor dem Drei-Seen-Saal als Hals und Hals.
1		Anne Whyte sagte: "Wenn jemand nicht wissen sollte, dass das Gesetz verletzt wird, ist es ein krimineller Anwalt".
1		Mit Burfien hat die Regionalkirche erstmals einen Minister beauftragt, Vollzeit zu arbeiten, um junge Menschen zum Studium der Theologie anzuregen.
1		"Wenn Sie möchten, können Sie einen ruhigen Spaziergang entlang eines Abschnitts der sogenannten Cloaca Maxima machen", sagt Schulze, der die Gäste ermutigt.
1		Am Sonntag können die Kinder auch den Clown Otsch genießen, der ab 11.00 Uhr mit den Museumsgästen spielt.
1		"Unsere laufende Untersuchung dieser Angelegenheit geht weiter und wir arbeiten voll mit der FCA und unseren anderen Regulierungsbehörden zusammen", sagte die Bank vor zwei Wochen.
1		Es kann auch Abweichungen geben, die den Ärzten den Weg zu einer neuen Theorie weisen könnten, unter der alle bekannten Naturgesetze vereint sein könnten.
1		Der Körper wurde in der folgenden Nacht im Dorf Cerro Pelado gefunden, 15 Kilometer nördlich des exklusiven Badeortes Punta del Este.
1		Der damals 21-Jährige hatte Anene Booysen im Februar in einem Gewerbegebiet in Bredasdorp nahe Capetown vergewaltigt.
1		Der Ford Mustang wird in den USA, aber auch in den Vereinigten Staaten von Amerika.
1		Die Palmer United Party könnte im Senat bis zu vier Stimmen kontrollieren, die für die Entscheidung, ob die Kohlenstoff- und Bergbausteuern gesenkt werden, entscheidend sein könnten.
1		Er dankte den Anwesenden für ihre Kooperationsbereitschaft und betonte, dass der Wartungstag ein geeignetes Instrument ist, um die Verbindung zwischen Mensch und Natur zu stärken,
1		Viele an der Wall Street betrachten die zusätzlichen Gepäckgebühren als ein Zeichen dafür, dass Fluggesellschaften genug Geld verlangen, um die Kosten des Luftverkehrs nach Jahren der Verluste zu decken.
1		"Der Grund, warum wir hier sind, ist, dass die Regierung des Bundesstaates Arbeit 430 Millionen Dollar aus ihrem Gesundheitssystem herausgeholt hat", sagte er bei ABC TV.
1		Als Flughafensprecher Peter Kleeman bei Radio Wien verkündete, dass der Flughafen Wien bei der Anpassung der Anfahrtsbeschreibung einem internationalen Trend folgt.
1		Wir haben es in den letzten Monaten getestet und es schien perfekt, es über Halloween zu teilen, weil es diesen wunderbaren Glanz verleiht.
1		"Boeing schlägt Langstreckenflüge auf kleineren Sitzen vor als regionale Turboprops", sagte John Leahy, CEO von Airbus.
1		Am Donnerstag erklärte eine syrische Aktivistische Gruppe, dass seit Beginn des Bürgerkriegs vor fast drei Jahren mehr als 120.000 Menschen getötet wurden.
1		Die Arbeit von HS2 Ltd schlägt Hochgeschwindigkeitsstrecken nach Schottland und Nordengland vor, sobald die Phase 1 im Jahr 2026 beginnt.
1		Ein Vorstandsmitglied eines deutschen Blue-Chip-Unternehmens stimmte zu, dass "die Franzosen die schlechtesten" sind, wenn es um Wirtschaftsspionage geht.
1		Er muss daher in den USA strafrechtlich verfolgt werden, sagte der Sprecher des US-Außenministeriums, Jennifer Psaki, in Washington.
1		Statt Burger, Rühreier oder Gummibären zu verpassen, hat der Veganer schnell völlig neue Produkte entdeckt, die ihn wirklich inspirieren.
1		Sie müssen sich erinnern, dass sich der Präsident zu diesem Zeitpunkt in einem furchtbaren Zustand befand, also waren wir wie "Heiliger Christus, was tun wir?"
1		Harkam spielte auch "seine Rolle" in der Eskalation zwischen Salzburg Coach Roger Schmidt und Grödig Trainer Adi Hütter nach dem Spiel.
1		Studien zeigen, dass die englischen Schulen weniger Zeit für Mathematik aufwenden - 116 Stunden pro Jahr oder drei Stunden pro Woche während der Laufzeit - als in den meisten Ländern.
1		Steinberg begann als Stolperkomiker, wurde aber zu einem erfolgreichen Regisseur für Fernsehen und Film sowie einem inoffiziellen Comedy-Historiker.
1		"Unsere derzeitige Politik besagt, dass elektronische Geräte nicht während des Starts und der Landung verwendet werden können und wir keine unmittelbaren Pläne haben, dies zu ändern", sagte es.
1		Das System ist mit farbigen LEDs ausgestattet, die hell genug sind, dass die Fahrer die Lichter auch dann gut sehen können, wenn die Sonne tief im Himmel ist.
1		Herr Hare erzählte Gail Furness als Berater der Kommission, er kannte den ersten Fall, wusste aber nicht über den zweiten Fall Bescheid.
1		Der Staatsanwalt beschuldigte sie, drei Männer in einem Auto in Finowfurt erstochen und geschlagen zu haben, zusammen mit unbekannten Komplizen.
1		Im vergangenen Monat erklärte Mark Rosenker, ein nationaler Experte für Verkehrssicherheit der CBS News, dass Mobiltelefone immer noch als Risiko angesehen werden.
1		"Während die schwächeren Flugzeugauslieferungen überwiegend erwartet wurden, sind wir deutlich enttäuscht über die Margin-Performance bei der Beförderung", sagte Doerksen in einer Kundennote.
1		Sie hatten verzweifelt nach ihrem vermissten Hund gesucht und Appelle auf den Social-Networking-Seiten veröffentlicht, nachdem sie nach dem kleinen Unfall in den Steinbruch geraten war.
1		Douglas Kidd von der National Association of Airline Passengers sagte, dass Einmischung durch die Geräte echt sei, auch wenn das Risiko minimal sei.
1		Die Ermittler von Lowndes County sheriff ließen Johnson bei einem freaken Unfall schließen, aber die Familienstreitigkeiten des 17-Jährigen waren das.
1		Hier wird das Prinzip der "Vorkriminalität" entwickelt, also etwas, das nun mehr oder weniger offizielle Doktrin im Weißen Haus ist.
1		Er nahm den Eid vor den 18 schwarzbetonten Richtern des Hofes auf seinem Nilsitz, der einem alten ägyptischen Tempel ähnelte.
1		Die Aktivistengruppe, die die Zahl der Todesopfer über ein Netzwerk von AktivistInnen in Syrien erfasst hat, erklärte am Donnerstag, dass 120,296 Menschen gestorben seien.
1		Der Ende November angekündigte Streik geht nun voran und informiert den Leiter des Vereins der Profifußballvereine (UCPF), Jean-Pierre Louvel.
1		Wenn die Gemeinden den Wiederaufbaumaßnahmen zustimmen, müssen sie ein Drittel der Kosten beisteuern, wobei die übrigen Kosten zwischen der Deutschen Bahn und der Bundesregierung aufgeteilt werden müssen.
1		Hier zeigen die Züchter der Clubs im Soest ihre besten Tiere, während junge Privatpersonen aus Wickeder auch ihre Kaninchen zeigen.
1		Alfred Abel, der derzeit den Standort verwaltet, arrangierte auf Bürgerinitiative gemeinsam mit seinem Kollegen Reinhard Domke den "Facelift".
1		Der Oberste Bundesgerichtshof hob das Urteil nach einer Berufung der Staatsanwaltschaft auf und überwies den Fall zur Wiederaufnahme des Verfahrens an das Amtsgericht zurück.
1		Doch nach den unzähligen Zeiten, in denen ich die Obama-Administration gegenüber Kollegen und Kollegen verteidigt habe, habe ich eine Grenze für die Erklärungen erreicht, die ich geben kann.
1		Auf Anfrage erklärte Staatsanwalt Stefan Golfier von der Staatsanwaltschaft Frankfurt (Oder), dass seit dem vorangegangenen Prozess neue Beweise ans Licht gekommen seien.
