freq	hypo
1		Ärzte konnten sich nicht sicher sein, ob er einen großen Klitoris oder einen kleinen Penis hatte - und waren überzeugt, dass er als Mann niemals ein "zufriedenstellendes Leben" führen könnte.
1		Der Bundesvorsitzende der Grünen, Cem Özdemir, führt inzwischen Gespräche über die Zukunft der Hochschule für Musik in Baden-Württemberg.
1		In den 1970er Jahren wollten die Stadtväter eine autofreundliche Stadt; und deshalb bleiben nur noch die einzigen Teile der alten Stadtmauer übrig, nämlich jene, die nicht allzu hoch waren.
1		Blumenarrangements, Ringe, Hochzeitstische, Kuchen sowie ein Zauberer wie etwa Marko Ripperger, der seine Gäste mit Stil unterhalten kann.
1		"Ich hoffe, dass das staatliche Hilfspaket wesentlich dazu beitragen dürfte, das öffentliche Gesundheitssystem des Landes von der kritischen Liste zu streichen", sagte Herr Wilkie.
1		Nach einem jüngsten Treffen mit Snowden in Moskau appellierte der deutsche Politiker der Grünen, Hans-Christian Ströbele, an die USA, ihm nicht weiterhin mit Strafverfolgung zu drohen.
1		Darüber hinaus hatten sie eine kurze Preisträgerin als Hommage an ihren Ehrensänger Hubert Wermter - Wolfgang Amadeus Mozarts "Bundeslied" - vorbereitet.
1		HSBC, Citigroup, JPMorgan und Credit Suisse haben zudem interne Sonden bzw. Informationsanfragen von Regulierungsbehörden initiiert - angeblich seien die Menschen mit der Situation vertraut.
1		Die beiden Fahrzeuge kollidierten, wobei die Frau derart stark feststecken blieb, dass die Feuerwehr beinahe eine halbe Stunde brauchte, um sie von den Wracks des Fahrzeugs zu befreien.
1		Angesichts der Leichtigkeit, mit der ihr Verhalten erfasst werden kann, dürfte es allerdings wahrscheinlich nicht lange dauern, bis wir verstehen, warum ihre Schwanzen manchmal in die eine Richtung gehen - und manchmal auch in die andere.
1		Australische Flugpassagiere müssen während des Starts und der Landung weiterhin ihre Tabletten und Smartphones ausschalten - und dies trotz aller in den USA unternommenen Schritte, um dadurch die für diese Geräte geltenden Vorschriften zu lockern.
1		Ich werde keinerlei Anstrengungen scheuen, das mir von den Mitgliedsstaaten übertragene Mandat umzusetzen, um unsere Vision nachhaltiger Entwicklungsziele umzusetzen, die auf dem Erfolg der Millenniums-Entwicklungsziele basieren.
1		In den letzten Monaten haben sich diejenigen, die unter der Leitung von Deacon Reiner Dehner sowie unter Mitwirkung mehrerer Kirchenmitglieder bestätigt wurden, auf diesen besonderen Tag vorbereitet.
1		Chief Justice John Roberts stellte sich auf die Seite der vier liberaleren Justizmitglieder, während Justices Scalia, Thomas, Alito und Kennedy sich auseinanderspalteten.
1		Denn während Vegetarier es sich erlauben, Cremegetränke, Eiscreme oder einen starken Edam zu konsumieren, sind diese Genüsse dennoch vom Menü für Veganer verschwunden.
1		Während das Flughafenmanagement mittels Kurzmitteilungsservice Twitter bekannt gab, dass der Shooter in Haft sei, berichtete die "Los Angeles Times", dass der Mann tot sei.
1		"Sie denken absolut, dass ihr Sohn ermordet wurde", meinte Benjamin Crump, ein Anwalt aus Vertretern von Kenneth und Jacquelyn Johnson, und erklärte anschließend FoxNews.com.
1		Aufgrund der aufwändigen Tunnelkonstruktion gehen die Forscher davon aus, dass dieser Bau von Architekten und Ingenieuren errichtet wurde und dass er etwa ein Jahr dauerte.
1		Ich freue mich darauf, mit Ihnen in Ihrem Land zu sprechen, wenn die Situation gelöst ist - und danke Ihnen für Ihre Bemühungen zur Einhaltung der internationalen Gesetze, welche uns alle schützen.
1		Diese Bewegung wird zudem durch zwei ehemalige US-amerikanische Verkehrsminister unterstützt, welche in einem Bericht aus dem Jahr 2011 den Kongress dazu drängten, sich in der Pay-per-mile-Richtung zu bewegen.
1		Allerdings sind die dabei verwendeten Geräte für Straßenplaner attraktiv, da sie nicht GPS nutzen und gleichzeitig eine begrenzte Anzahl an Informationen liefern - welche periodisch per Modem hochgeladen werden.
1		Während seiner Verhaftung nahm Ditta seine Geldbörse auf und versuchte zugleich, mehrere Kreditkarten zu entfernen; sie wurden jedoch allesamt beschlagnahmt und anschließend wurde eine Haarprobe entnommen.
1		Was das Thema Verkehr betrifft, das für diesen Freitag nicht auf der Tagesordnung stand, bekräftigte die SPD ihre Ablehnung gegenüber einer von der CSU geförderten Autobahngebühr.
1		Den Wörterbüchern zufolge wird Déjà vu als ein psychologisches Phänomen definiert, welches sich in dem Gefühl ausdrückt, bereits eine neue Situation erlebt oder gesehen zu haben.
1		St. Hubert war laut Legende ein wahrer skrupelloser Jäger, der nach einer Vision umkehrte und später zum Bischof von Lüttich ernannt wurde.
1		"Dies bringt die Kinder in die Entscheidung und bringt ihnen jene Angst weg, die die Eltern motiviert, weil sie nicht das Gefühl haben, das Richtige zu tun", sagte sie.
1		"Obwohl Google in seinem Versuch, die Patentierungsklage bei einer Auktion zu erwerben, Verluste erleidet, hat es dennoch Verstöße begangen - und dies weiterhin", sagte die Klage.
1		Den Kraftfahrern von Hybridfahrzeugen und anderen, deren Fahrzeuge nicht viel Gas verbrauchen, könnte möglicherweise eine zusätzliche einmalige bzw. jährliche Abgabe auferlegt werden - und deshalb bezahlen sie ihren fairen Anteil.
1		Samsung, Huawei und HTC produzieren allesamt Mobiltelefone, welche auf dem Android-Betriebssystem von Google betrieben werden - welches im scharfen Wettbewerb mit Apple und Microsoft-Mobile-Produkten steht.
1		Wir haben festgestellt, dass die große Mehrheit der Unternehmen derzeit danach strebt, Exporte außerhalb Europas vorzunehmen - und sich dabei auf Länder konzentriert, die modernisieren und wachsen, während die EU-Staaten stagnieren.
1		Laut Angaben der New York Times haben die engsten Berater von Präsident Barack Obama insgeheim erwogen, Vizepräsident Joe Biden durch Hillary Clinton auf dem Ticket für 2012 zu ersetzen.
1		Bei diesem gleichmäßig aufeinander abgestimmten Spiel erwies sich allerdings die enorme körperliche Anstrengung von Marcus Blasuttos TSV-Team als entscheidend - trotz des enormen Engagements beider Teams.
1		Am Tag des Heiligen Huberts wird in diesem Jahr erneut in der Pfarrkirche St. Marien an der Hülsbergstrasse eine Hubert-Messe gefeiert.
1		Im Jahr 2010 fanden Behörden eine etwa 700-Meter-Passage mit Eisenbahngleisen heraus, welche sich von der Küche eines Tijuana-Wohnhauses bis hin zu zwei San Diego-Lagerhäusern erstreckte.
1		Guillaume Nicloux folgt dem Roman von Denis Diderot und weist zwar ein außergewöhnliches Produktionsdesign und ein zeitgemäßes Detail auf; zugleich ist er schwerer als es sein sollte.
1		Eine hartnäckige Knöchelverletzung könnte möglicherweise den Einsatz von Nicolai Müller in dem FC Augsburg-Nebenspiel des FSV Mainz verhindern.
1		Dies deutet darauf hin, dass Chinas wirtschaftliche Erholung weiter gestärkt werden könnte, nachdem sich das Wachstum im dritten Quartal auf 7,8 Prozent vom zwei Jahrzehnte niedrigen Niveau im vorherigen Quartal erholt habe.
1		Andere Enthüllungen führten dazu, dass von Snowden durchgesickerte Dokumente angeführt wurden, welche die NSA sowohl das Mobiltelefon der deutschen Kanzlerin Angela Merkel als auch die von bis zu 34 anderen Spitzenpolitikern weltweit kontrollierte.
1		Darüber hinaus könnten Unternehmen auch für die Zahl der 457 Visainhaber zur Rechenschaft gezogen werden, nachdem frühere Unternehmen, welche zuvor eine kleine Anzahl von Arbeitnehmern finanziell unterstützen wollten, anschließend Hunderte beschäftigte hatten.
1		Obwohl Daley meinte, dass er nicht glaube, dass sich der Präsident der potenziellen Veränderungen "bewusst sei", gab der ehemalige Generalstabschef dennoch zu, dass dies "möglich" sei - und Obama habe dies ebenfalls zugegeben.
1		Die Umsatzerlöse gingen um 9 Prozent zurück - und ihre Flugkapazität sank im ersten Quartal um nahezu 13 Prozent - gemäß den am Mittwoch veröffentlichten Finanzergebnissen der Muttergesellschaft Airways Holdings Inc..
1		Uli, Chef der großen Schinkenfabrik in Schwarzwald, erklärte Jumbo gegenüber deutlich, wie die Firma Bonndorf, "Adler", agiert.
1		Herr Mazanga sagt, dass Herr Guebuza - der nach Ablauf seiner zweiten Amtszeit im nächsten Jahr zurücktreten soll - die Demokratie des Landes zerstören möchte.
1		Während der Vorsaison 2012 wurde dieses Gesetz von jedem der großen republikanischen Präsidentschaftskandidaten energisch abgelehnt - darunter auch dem mutmaßlichen Kandidaten Mitt Romney.
1		Dennoch sind wir stets an Regulierungsentwicklungen interessiert, von denen die Passagiere profitieren könnten - und wir werden sicherlich die Entscheidung der FAA und deren Gründe genau prüfen.
1		"Ich glaube nicht, dass es richtig sei, auf eine umfassende Ausbildung in der Stuttgarter Musikhochschule zu verzichten", sagte Özdemir und sprach dabei mit den "Stuttgarter Nachrichten".
1		Das neue Gesetz verpflichtet Eltern nicht, ein Geschlecht für solche Kinder zu deklarieren - sondern ermöglicht es ihnen zudem, ihre Geburtsurkunden als geschlechtsspezifisch "unbestimmt" oder "unangegeben" zu bezeichnen.
1		Die Vereinten Nationen sollen unverzüglich mit der Arbeit an neuen Zielen beginnen, welche die Millenniums-Entwicklungsziele ersetzen sollen, welche vor zwölf Jahren festgelegt wurden, um damit die weltweite Armut zu bekämpfen.
1		In dem betreffenden Fall ignorierte ein Fahrer ein Licht, das nach etwa drei Minuten dauerhaft rot war und wurde dafür verantwortlich gemacht, fahrlässig ein rotes Licht auszustrahlen.
1		Der Premierminister sollte keinen Zweifel daran haben: Diese Umfrage zeigt, dass britische Unternehmen seinen Plan zur Neuverhandlung der Bedingungen für die Mitgliedschaft Großbritanniens in der EU unterstützen.
1		Mit dieser Beduinenweise beschrieb der erste Vorsitzende Wolfgang Henne die Geschichte und Faszination hinter der "Helping-Hands" -Gesellschaft.
1		Seine Ankunft wurde mit Gesängen begrüßt: "Die Armee und das Volk sind eine Hand" - aus den Hunderten, die im Lehrsaal der Universität versammelt waren.
1		Der Vollmaringen-Male-Voice-Chor konnte mit stimmungsvollen Liedern wie "Im Weinparadies" und "Lustig, ihr Brüder" einiges erleben.
1		Größere Fahrzeuge, beispielsweise diejenigen, welche Langstreckenfahrzeuge transportieren, könnten im Falle eines bevorstehenden Verkehrsaufkommens dort warten, ohne dabei die Bahnlinie blockieren zu müssen.
1		Bereits im Mai stand dieser Mann unter Verdacht: Zu dieser Zeit zog die Tatsache, dass Medikamente für seine pflegebedürftige Mutter nicht mehr nötig seien, den Verdacht nach sich.
1		Die Wahlen des Gemeinderats im Jahr 2015 werden grundlegende Veränderungen mit sich bringen - beispielsweise in der Pastoralpflegeeinheit in Haslach (Seelemann Haslach, SE).
1		Darüber hinaus wird Heinz Koch aus Weilen unter den Rinnen dabei sein - besser bekannt unter dem Namen "Gastwirt und schwarzer Wurstbaron".
1		Für das Stadtzentrum gilt es zudem, dass insbesondere jene Bürger, die nicht mobil sind, ebenfalls zu Fuß Zugang zu einer Briefkasten mit Sonntagsablage erhalten müssen.
1		Schiltachs Stadtmeistermason Roland Grießhaber erläuterte die Besonderheiten des Bahnübergangs "Am Hirschen" in Richtung Stadtverwaltung.
1		Tipps dafür, wie die Hochzeitsfeier ein Erfolg werden kann, wurden inzwischen auf einer speziellen Fachmesse in der Domäne in Hechingen gegeben.
1		Der ehemalige US-Geheimdienstexperte Edward Snowden könnte möglicherweise weitere Erklärungen zu dem US-Spionageskandal abgeben, an dem Bundeskanzlerin Angela Merkel aus seinem russischen Asyl beteiligt war.
1		Dort begann das Rollenspiel: Alois Krafczyk glänzte erneut in seiner berühmten Rolle als großer Sohn der Stadt.
1		"Sie müssen weiterhin hartnäckig bleiben und dafür sorgen, dass der öffentliche Nahverkehr noch besser wird", erklärte er in seiner Rede an die anwesenden Kommunalpolitiker.
1		"Wir streben nach einer besseren Zukunft, einem neuen Ägypten und einer zweiten Republik", erklärte Mursi während einer feierlichen Zeremonie, die live im staatlichen Fernsehen gezeigt wird.
1		Zwei Monate nach der Wahl erklärte die Wahlkommission Herrn Palmer nach einer Neuauszählung mit 53 Stimmen offiziell zum Sieger am Sitz der Sonnenküste von Fairfax.
1		Verfahren wegen versuchten Mordes, schweren Körper- und materiellen Schäden, die gegen zwei 30-Jährige eingeleitet wurden, haben bereits vor dem Landgericht Frankfurt begonnen.
1		Offensichtlich ist ein Wahlamt kein vorhersehbarer Weg, da die gegensätzliche politische Partei und zufällige Ereignisse - wie etwa das Massaker von Newtown - unser öffentliches Gespräch prägen könnten.
1		Ergebnis: Die rechtsgerichtete Anti-EU-Front von Marine Le Pen hat soeben eine entscheidende Nebenwahl gewonnen und damit die herrschenden Sozialisten auf den dritten Platz gebracht.
1		"Wenn man Lebensmittelskandale vermeiden will, ist Veganismus eine sichere Möglichkeit, die meisten Skandale von Anfang an auszuschließen", sagt Proctor.
1		Darüber hinaus wird die Defender Challenge im Februar einen Training- und Testtag anbieten - sowie zudem die Möglichkeit, bei Wüstenevents in Nordafrika und im Nahen Osten mitzukonkurrieren.
1		Als er vor Gericht erschien, behauptete der Angeklagte zunächst, dass er unter schweren Traumata litt, nachdem Kollegen, die in Afghanistan an seiner Seite standen, in einer Explosion ihr Leben verloren hatten.
1		Speziell für Kinder gibt es zudem einen Streichelzoo, "Strohhügelschloss", Traktorfahren (unter Aufsicht) sowie Traktorsurfen.
1		"Allerdings war es nicht nur die Diät, welche mich überzeugt hat - sondern auch meine Auswahl an Schuhen", sagte Proctor, der künstliches Leder gegenüber normalem Leder bevorzugt.
1		Der Stadtmusikdirektor Rudolf Barth hat anlässlich des Jubiläums ein Auftragswerk für diese Stadt komponiert - welches zu drei Terminen aufgeführt wird.
1		Die SPD möchte dem Druck, der auf eingewanderte Kinder ausgeübt wird, über eine Nationalität zu entscheiden, ein Ende setzen - die Union lehnt die Idee eines doppelten Passes ab.
1		Doch Mäuse, die nicht über den Impfstoff verfügen konnten, seien "abgekühlt" - sagen die Forscher - ein Zeichen dafür, dass das Nikotin ihren Gehirn erreicht hatte.
1		Eine Kostenberechnung soll von einem Team von Fachleuten vorgenommen werden, welches anschließend dem Stadtrat vorgelegt wird und dessen Aufgabe darin besteht, Entscheidungen zu treffen und das laufende Verfahren festzulegen.
1		Die EU wird zwar nicht verschwinden; sie dürfte allerdings wieder zu etwas Ähnlichem zurückkehren wie etwa dem vom General de Gaulle favorisierten "Europa der (Souveränität) Nationen".
1		Inzwischen starb ein 35-jähriger sri-lankischer Asylbewerber an einem vermutlichen Herzanfall, nachdem er diese Woche auf einem Asylboot auf der Weihnachtsinsel angekommen war.
1		Der deutsche BfV empfiehlt den Führungskräften, bei Auslandsreisen die Nutzung einfacher Prepaid-Mobiltelefone in Betracht zu ziehen, da dadurch das Risiko besteht, dass Smartphones gefährdet seien.
1		Secret Service Whistleblower, Edward Snowden, hat ein grundlegendes Interesse daran, Deutschland dabei zu helfen, den zunehmend explosionsartigen NSA-Spionageskandal zu entschärfen.
1		Da sowohl der Transport von Holz als auch die Umdrehung gleichermaßen möglich seien, sollte der Wiederaufbau des Bahnübergangs - so argumentiert Haas - nicht akzeptiert werden.
